103.746494, 1.300901,0
-122.486087, 45.606432,-1
144.979294, -37.862446,-1
-89.975199, 30.021645,0
-87.737984, 42.028237,0
-83.642429, 41.36299,-1
-94.865939, 36.878122,1
-103.264851, 44.067449,0
-78.000143, 35.392579,-2
-111.914536, 40.841457,3
-158.029104, 21.338134,6
107.61125, -6.90834,0
5.389196, 43.28165,-4
-117.283258, 33.204668,0
-115.327344, 36.171818,3
100.626589, 13.795717,0
-97.572022, 30.507992,0
-38.499968, -3.780515,0
-91.505888, 44.797327,2
-83.630696, 41.373112,-6
-117.33643, 34.448573,3
-95.376518, 28.975028,3
13.44894, 43.28501,4
-118.087744, 33.831056,3
-118.024245, 33.711992,0
-117.190077, 32.749474,-2
39.15051, 21.67069,0
-0.269915, 51.332803,0
-95.45243, 30.188379,-4
-117.684656, 33.635825,-3
-76.454722, 37.031725,0
18.418642, -33.932365,-3
-119.24397, 39.600028,-2
-96.963911, 32.647123,-4
-117.039066, 32.67515,0
101.584266, 3.110361,0
-122.334714, 47.083755,0
-79.758145, 35.864071,0
-116.975383, 32.64911,0
-1.860176, 52.511299,4
120.884608, 14.828334,9
-118.016554, 33.852191,0
151.204383, -33.843728,-3
-4.346466, 51.818572,-3
-118.567929, 34.443869,0
-122.662479, 45.58116,-3
-97.739501, 30.267068,3
-98.21103, 19.07139,-2
-118.537841, 34.241804,-1
-117.921752, 33.779597,0
-2.236876, 53.476911,-1
-81.585545, 37.429275,-5
-80.164172, 25.890101,0
101.661676, 3.235111,4
-96.692569, 40.849597,0
-90.040141, 29.908398,0
-93.111626, 16.753027,0
-82.724669, 28.179066,0
-115.301073, 36.065189,4
-117.18475, 47.66747,0
-156.443786, 20.686989,0
-95.364758, 28.973426,-10
-76.509226, 37.156891,-7
-121.307482, 38.778185,2
-117.683171, 33.558054,0
-95.063949, 32.252673,-5
-76.327006, 36.799057,-1
-76.91835, 38.863923,0
18.633713, -33.837838,4
-117.993572, 33.832491,0
-43.296279, -22.880771,2
-89.4179, 43.078714,0
-121.900954, 37.332293,-1
121.624667, 13.9415,-2
-121.362296, 38.458123,0
-97.642845, 30.506307,-1
-71.394205, 41.893631,0
-94.654771, 31.614903,0
-87.703279, 41.917478,2
-115.081599, 36.120892,-4
-118.555204, 34.202215,0
-78.546595, 35.806484,0
-97.355874, 27.682091,-2
8.331725, 4.949741,1
-121.517968, 38.649039,0
67.023532, 24.849438,-3
-118.474641, 34.036824,3
-79.338239, 42.447966,3
-121.631971, 39.143839,-2
-95.592588, 29.663104,0
-76.376558, 36.807858,5
-122.132342, 47.985906,0
-71.077858, 42.325563,0
-87.535346, 41.70504,0
-97.113153, 32.692798,5
-97.043002, 33.152859,0
-98.388032, 29.584462,3
-84.93246, 32.545563,0
-117.677244, 34.151706,0
-120.854763, 37.517716,-11
-118.221197, 34.074702,0
-118.024045, 33.916298,0
-83.070833, 33.039167,0
151.25, -33.9125,0
-85.293185, 34.705986,-2
-79.208956, 33.99551,-2
-74.089193, 40.696844,3
103.819925, 1.307197,0
-80.981938, 34.939374,-3
110.414078, -7.707235,0
-86.158042, 39.768377,0
-112.3098, 40.559547,0
-122.080249, 37.592563,0
-86.453037, 39.390714,-5
-80.733704, 35.229368,0
123.906186, 10.327743,0
-105.000596, 39.852799,0
-122.990711, 50.100602,-2
4.57909, 7.50233,0
-118.37279, 34.072506,-4
106.61398, -6.25265,0
-97.147671, 33.207784,-1
100.542255, 13.855442,0
-118.173203, 33.774253,-6
110.336236, -7.810308,0
-46.690786, -23.68777,0
120.92384, 14.855216,0
-81.512303, 41.064452,-3
-87.763151, 41.849814,2
-77.368841, 38.967163,0
-74.173706, 40.418035,0
-76.775417, 39.42602,0
-118.448147, 34.062342,3
-79.411031, 36.079414,0
-119.601849, 36.582207,0
-91.008377, 30.439982,0
-118.00731, 33.705946,1
145.276297, -38.079553,4
-115.157402, 36.015558,-1
-75.753199, 39.67791,-4
-122.072519, 37.566588,0
18.000478, 59.359414,0
-122.21962, 40.182104,2
-119.633154, 36.362949,2
-95.414207, 30.000093,2
-85.955515, 40.001837,-5
-87.579452, 41.742293,0
-85.639236, 42.916402,5
-46.601353, -23.637558,0
31.023137, -29.831638,2
-122.856322, 45.491543,-7
-97.769415, 30.202991,2
-46.750192, -23.653499,0
-117.257164, 33.600431,-6
-4.971064, 51.788516,0
-59.988977, -3.011971,2
24.163901, 35.210911,5
-96.571998, 39.184448,0
-76.495614, 42.41976,-2
-94.786164, 32.157805,-5
100.546352, 13.749512,0
-121.85073, 37.354467,0
-87.672897, 34.826339,0
111.672071, -7.54907,0
-97.394856, 32.665184,0
-81.548733, 41.465035,0
-73.806532, 41.129112,-1
-76.978712, 38.96532,0
-93.191114, 35.297118,-3
-97.472306, 35.61206,5
67.048684, 24.88588,7
-71.804657, 42.290853,-4
-117.964165, 33.649428,0
8.002512, 48.821658,0
-87.751403, 45.053412,0
-71.089461, 42.334767,-2
-78.875526, 38.437237,0
-121.849766, 39.757784,0
77.173731, 28.595145,2
-83.098747, 42.502269,1
-83.821981, 40.721906,-1
-1.154476, 52.941159,0
-115.099307, 36.220689,-3
-86.278794, 39.748325,0
-82.076367, 32.554086,-4
-118.039131, 33.724246,-6
120.639892, 14.0583,0
-100.228008, 25.691204,0
77.197242, 28.622083,0
-76.305926, 36.882502,0
-84.472739, 33.788869,0
101.719596, 3.236783,4
30.98597, -29.844823,3
-95.201352, 29.793334,-7
-118.974531, 34.171105,3
-87.552111, 33.185719,0
103.743081, 1.333259,0
-41.797183, -22.395826,0
13.877321, 42.866781,0
-73.988322, 40.721381,3
16.396891, 49.971597,-2
103.834568, 1.370661,0
-117.588888, 34.029759,0
-84.104287, 33.789899,0
-71.804802, 42.290738,-4
-121.712197, 37.991368,0
-81.369012, 28.353381,0
-117.79045, 33.722047,-2
-118.247078, 34.112324,4
-118.458964, 34.183463,3
-96.375513, 34.005898,-3
-112.451882, 34.542209,0
-122.061512, 36.995046,0
-90.296875, 38.604694,0
-97.332862, 32.701192,4
-117.864527, 33.781019,5
-121.34516, 38.629202,0
-86.866516, 36.492004,0
-117.880154, 34.115888,0
-88.415, 44.230833,-1
-117.603686, 34.116676,3
-91.506893, 44.806898,-2
-5.472817, 36.120108,-1
-96.408039, 42.511858,0
-87.679935, 41.831639,0
2.47975, 48.791685,-2
-119.7347, 36.6816,0
-84.464361, 39.163762,-1
-97.055, 32.817406,0
-81.54085, 39.204566,0
-84.739922, 39.510443,-3
-84.240324, 33.697171,-4
-122.670793, 47.668218,0
-122.209979, 38.129714,-8
-85.757602, 38.218265,-4
-104.865399, 39.742498,-2
-119.289275, 34.303732,-4
-71.444197, 41.821986,-2
127.77211, 26.347467,2
-73.260961, 41.160918,-3
-92.717185, 32.518795,0
-117.910656, 34.064258,0
-123.085568, 44.043376,0
-82.293125, 36.298921,2
-91.216848, 43.887208,0
-84.223455, 39.614705,0
121.126115, 14.689931,11
-119.432858, 36.596346,2
-58.815333, -34.367578,0
-161.791717, 60.807184,-1
-106.963854, 36.014934,0
37.299656, 37.141079,0
-122.295568, 47.821681,-2
-121.862512, 37.251601,0
-81.552361, 41.502197,4
73.50917, 4.177767,5
-121.72016, 37.691868,0
3.953286, 51.024773,-2
115.21797, -8.66649,0
101.620605, 2.64034,2
-91.124748, 30.45585,0
-97.097585, 32.613098,0
-81.420314, 28.230536,0
121.632858, 13.944906,0
-81.291605, 28.656448,-2
121.019463, 14.659762,0
-119.64591, 36.504033,2
-122.088735, 47.361815,0
-119.862717, 36.718722,-1
-82.419312, 8.421493,0
-76.299686, 36.883214,0
-97.701655, 30.192576,5
-115.284377, 36.132614,5
125.75, 39.0333,1
-94.719879, 31.349495,2
-75.230001, 39.921025,0
-91.040209, 30.447618,0
-79.061821, 35.044459,0
-118.348923, 34.062746,0
-91.888572, 35.070048,6
-84.780858, 43.590614,1
-86.763453, 35.949537,0
-0.019356, 51.669037,0
-73.788412, 40.726699,1
-117.388949, 34.079657,6
-87.954984, 42.933471,7
-91.236017, 43.795886,-2
-122.015235, 39.215083,0
-74.858204, 40.075207,0
48.070379, 29.103508,-1
36.805925, -1.292307,3
-118.496201, 34.012821,1
-122.284798, 47.12757,0
-117.813668, 34.026132,1
-96.825898, 32.79661,3
-117.414173, 33.994681,3
-97.115029, 32.6587,-2
-88.184236, 30.689821,0
-122.102066, 37.68244,-1
-1.073048, 52.696159,-1
-86.219495, 32.384239,0
-122.222417, 47.288745,3
-76.615106, 39.310064,-6
-92.661023, 32.533729,0
-78.274946, 34.290505,2
-82.597358, 34.490849,-5
27.960855, -26.119579,2
-122.956857, 44.991413,0
106.81651, -6.20506,0
-117.99402, 33.897544,-1
67.031321, 24.845445,0
-43.177295, -22.963085,5
-122.285291, 47.559865,2
33.822503, -14.070426,-2
-74.000933, 40.720626,7
-83.300558, 42.319661,1
121.000992, 14.608928,0
-43.423939, -22.8753,0
-75.197028, 39.961442,0
100.48984, 5.484747,0
101.579104, 3.063387,-2
-80.271063, 25.953874,-1
-122.709195, 42.201859,2
-73.988786, 40.734136,-2
-81.3788, 28.542466,0
26.267522, -29.14361,-4
-97.632198, 30.45931,2
-94.120977, 36.381651,0
-96.638305, 32.794902,3
-83.630078, 42.776736,-2
-111.954025, 40.681416,4
-84.387037, 33.789201,0
-106.786803, 32.393525,-3
-117.90641, 34.127567,3
-83.080414, 40.065522,0
121.095495, 14.647908,3
-98.146615, 29.686066,2
-87.800514, 41.938452,0
-77.566877, 37.608035,0
-96.374199, 42.475319,-2
-115.308158, 36.075333,-4
-82.839709, 39.919201,-12
-82.095111, 39.323737,0
101.615675, 3.150307,0
-121.576786, 39.15437,3
-1.614321, 6.779724,4
-87.694546, 41.7819,-5
-78.412615, 40.546583,-2
-122.904036, 42.344582,-3
-80.689356, 35.187239,-7
-115.208587, 36.300386,-2
3.27872, 6.46211,0
-97.093929, 32.6889,7
145.276329, -38.079401,4
-122.220476, 47.63035,5
-111.000341, 32.141956,1
-81.850259, 41.374561,0
-118.434603, 33.958258,0
-118.123117, 34.145099,0
-75.292613, 38.587115,0
106.83163, -6.17902,-5
35.82608, 31.963931,6
101.65604, 3.157655,0
-80.269509, 26.72851,-2
-117.363751, 34.084819,0
-88.10358, 41.540841,0
-84.120315, 40.746971,2
-92.394227, 34.766965,0
-120.776271, 37.719164,-2
101.45656, 0.53208,0
174.765493, -41.302813,4
83.382157, 17.89885,0
-117.641255, 34.105124,0
112.707991, -7.453901,0
-89.280603, 37.682397,-3
-122.670879, 47.668148,0
-88.060986, 41.569961,3
-101.830925, 33.592129,0
-117.119667, 32.674661,3
-122.171024, 47.494869,0
-80.258153, 26.140244,3
-95.569592, 30.715715,0
-77.871971, 40.789865,0
-46.750194, -23.653532,0
103.743258, 1.393348,-2
67.127135, 24.957017,1
28.30408, -15.43748,1
-79.149804, 40.623147,0
-43.423888, -22.875321,0
123.308189, 9.308162,3
-83.642775, 43.041427,0
-74.238822, 40.620827,3
-77.423503, 38.831685,-1
-122.086792, 37.640851,0
106.67115, -6.29641,-3
-98.648939, 29.388828,-1
-122.391226, 47.525486,-2
-97.902971, 28.880702,-1
-121.645333, 37.130408,0
-122.682353, 45.517792,0
28.471719, -26.223564,-2
-95.478196, 30.041946,2
-84.599821, 33.801141,0
110.32122, -7.80895,0
-122.246104, 37.814978,0
-117.410445, 34.08071,0
-117.21903, 33.824654,0
-98.647292, 29.467267,4
-115.284515, 36.132702,5
110.348172, -7.718389,0
-76.877691, 40.796099,0
-82.332422, 27.28244,2
-80.23913, 25.755994,0
-118.445813, 34.319111,5
-58.228859, -28.041315,0
-116.469897, 33.83759,0
-118.245335, 34.05161,-2
-90.040173, 29.908345,-3
-76.882139, 17.958362,0
-118.701543, 34.198951,0
-120.532885, 47.006356,1
-81.03321, 29.211548,1
-92.016027, 30.214442,-2
-78.695773, 35.774374,0
-80.588409, 41.935892,3
-118.323996, 34.031666,0
106.622829, -6.196097,0
-121.328366, 39.286072,0
-122.413997, 37.78664,-2
-98.074745, 29.857607,9
104.04824, 1.12383,-3
-99.745988, 32.41922,2
103.959133, 1.365933,0
35.829283, 31.966913,7
-1.599627, 54.969676,0
-92.467565, 42.719061,2
106.84921, -6.19708,4
-88.405868, 42.789721,0
101.522206, 3.261757,0
-1.528433, 47.193807,0
-121.878032, 37.433471,0
-116.221452, 33.746198,4
-121.434526, 38.593634,0
-81.583199, 41.510435,-4
-88.180481, 13.478808,1
-89.974517, 29.947784,0
-122.489212, 48.733535,1
-95.838994, 32.497911,-2
-93.351373, 42.893086,14
-87.350399, 38.339265,-2
153.040218, -27.450993,-2
-96.791965, 32.771394,-3
-77.306149, 38.832787,0
-75.336388, 40.034082,2
-82.412447, 36.372877,-2
120.595655, 15.144959,0
-117.131103, 32.747941,0
-118.094912, 33.904162,-2
-121.467198, 38.577724,2
-112.455847, 33.517128,-4
-82.969777, 42.456131,0
-104.948401, 39.969819,0
-87.9559, 43.0522,7
120.997067, 14.563057,0
-75.081858, 39.944232,0
-112.075612, 33.487252,1
34.799311, 32.167257,-4
106.82357, -6.23476,3
-117.925006, 33.943925,4
-58.492597, -34.568227,3
-106.274689, 31.615617,0
-78.685786, 35.786382,8
-69.978009, 43.907006,2
30.451599, -28.992897,2
-117.341423, 33.899135,1
-81.603357, 28.352584,0
-94.931573, 29.419758,0
-115.569829, 32.851167,-3
72.871796, 19.16688,0
-123.280376, 44.570106,2
-118.038779, 33.969091,-2
-95.269895, 29.795752,-3
-81.762564, 41.406897,3
8.801883, 45.662538,-1
-123.18105, 43.960817,2
106.72847, -6.2851,0
-117.070882, 32.708616,0
-97.945392, 29.882808,0
-85.487739, 41.147261,0
-149.77158, 61.194301,-4
-78.789926, 42.858437,2
-157.969833, 21.377699,0
-87.659134, 41.836141,-3
28.143764, -25.734748,0
-97.42436, 32.821489,3
-71.324807, 42.638576,0
-122.484323, 37.724517,0
-119.93902, 38.961709,0
102.541239, 5.696039,-3
-74.28944, 40.677272,0
-121.361074, 38.029214,-4
121.928101, 11.955905,0
-74.234857, 40.67656,2
-81.122283, 28.563096,3
-118.36775, 34.14227,-1
-56.738401, -2.631339,0
124.83218, 1.47325,0
-117.136343, 33.508717,-2
-95.25645, 29.657698,0
-118.291908, 34.100886,-3
-82.362957, 29.615888,0
-119.212629, 34.196027,3
-103.220799, 44.051247,3
-78.875098, 42.657054,0
-94.554411, 48.719806,2
75.367111, 11.875796,2
-84.329235, 33.151771,3
-86.674008, 36.44878,3
-95.34227, 29.634789,0
121.470433, 14.147158,0
-90.279686, 38.581249,0
-84.475483, 42.748711,3
-83.619178, 32.581256,0
-121.954962, 37.277183,2
-117.568914, 33.98444,0
-81.356394, 28.731944,-2
-92.665342, 32.533414,0
-119.292851, 36.330158,0
-120.307676, 46.383997,0
-95.730877, 29.757467,3
-76.640922, 40.107568,0
-85.596821, 43.050061,1
-87.629798, 41.878114,0
-106.649133, 35.083186,-1
-98.572094, 29.333143,0
-79.415162, 43.780946,-2
-90.746144, 29.62484,0
-3.70081, 51.480747,6
-117.884334, 33.910749,0
121.107828, 14.628505,0
-78.888045, 42.909425,0
-121.973362, 37.955965,0
-79.212202, 43.804781,-1
55.373573, 25.272656,4
-71.805019, 42.23755,0
-119.030559, 34.235714,0
-77.363124, 35.600226,-6
-122.340402, 37.9643,1
-119.559549, 36.704488,0
-122.570056, 47.393593,5
-112.451914, 34.542156,1
-118.068068, 34.081925,3
-117.228136, 34.507765,0
-122.57449, 46.925067,0
-76.856471, 38.766721,0
-95.900343, 45.58898,0
-73.982113, 40.720171,-5
-80.927769, 35.141575,-3
-104.701079, 40.401589,0
19.05671, 47.500311,2
-117.113793, 33.471968,4
-89.712036, 39.670674,2
171.241826, -44.39273,0
-79.963204, 39.652804,0
-77.792308, 43.295416,0
-81.970742, 34.954556,-7
-122.566941, 45.643898,0
-81.543124, 30.334117,2
-90.498445, 14.642634,2
101.578909, 3.063303,1
-74.073577, 40.722962,0
-95.298344, 29.662296,9
-80.636866, 32.430129,-2
-95.187055, 29.803038,0
-122.497123, 47.231272,3
-84.315117, 33.839043,9
-85.141673, 41.131359,0
-0.690713, 53.586045,-4
-118.439783, 34.189072,0
-117.564883, 34.110775,0
-74.659591, 40.501266,-8
-111.996639, 40.687695,0
-118.00817, 33.910023,0
48.331941, 55.870442,7
29.085701, 40.19076,0
-90.729779, 14.564302,0
-87.715663, 41.808557,0
-95.19438, 29.591996,-2
-82.749845, 37.451486,6
-46.608403, -23.495643,4
-117.411841, 33.934118,0
-98.074746, 29.857607,11
-96.022863, 32.234557,0
-82.094588, 28.083283,3
29.85495, -24.74783,-2
-79.950154, 39.649663,0
-117.652506, 34.005415,-2
-1.759379, 53.796152,0
-90.43868, 37.798065,-2
-96.144284, 32.328579,0
-117.053015, 32.73121,3
-76.583635, 39.339623,-12
100.327904, 5.413752,0
-122.70934, 45.708622,2
-119.808101, 36.785669,2
72.592614, 23.024778,3
-98.389501, 29.585691,0
-117.620736, 33.638749,0
-75.157747, 40.039373,0
107.55197, -6.93402,0
-85.40715, 40.198227,0
-117.971276, 33.671922,2
-86.362862, 35.868436,0
-117.098306, 33.160862,0
-117.947745, 34.032285,0
-92.184575, 29.780616,0
-117.688114, 34.051715,0
-75.354261, 40.904373,0
-122.430156, 37.80815,1
121.053732, 14.608337,0
-121.308443, 37.914614,3
-94.369245, 42.020489,0
-120.934125, 37.644733,-3
-76.856238, 38.766679,0
121.612649, 13.92456,0
-95.361844, 29.755238,0
-74.118754, 4.619187,0
-1.897126, 52.517847,0
-97.748764, 30.34036,-2
-115.206801, 36.135675,5
-118.335635, 34.100881,0
99.89358, 20.046795,0
-79.785405, 36.127716,0
-99.160502, 19.454549,0
-73.82294, 41.758937,1
-122.17689, 47.287376,6
0.502846, 51.389859,3
-0.227213, 51.493179,0
-122.269818, 47.440019,-1
-97.691321, 29.875694,0
-95.168957, 30.065171,-2
-118.303598, 33.730271,3
-98.365863, 29.459607,0
-122.402537, 49.135154,5
121.166252, 14.192538,0
-93.396123, 45.167125,0
8.6742, 9.0846,-1
-122.05605, 37.590522,-2
-117.224295, 33.890736,-3
-84.413264, 33.752953,3
-114.995444, 36.05943,4
-2.160796, 53.468899,3
-98.568636, 29.454688,0
-79.838597, 36.06308,1
-76.359719, 40.074737,0
-79.386472, 36.609614,0
-115.317756, 36.293811,0
-111.740952, 33.352926,0
145.276345, -38.079467,4
-80.286748, 25.764579,3
-118.044901, 33.985346,-4
-43.4239, -22.875381,0
-117.325247, 33.977934,0
-79.838648, 36.063088,0
-77.814459, 39.605479,-1
101.781409, 2.786535,0
-152.404228, 57.795281,4
-71.093591, 42.364789,-1
-80.385726, 25.779816,0
-79.450019, 9.058704,3
-76.776269, 39.425379,3
-95.496374, 29.741706,-3
102.299813, -3.833541,0
32.064708, -27.424441,-5
-80.632035, -5.17128,2
-104.924789, 39.899185,0
-121.901315, 37.332697,0
-85.39579, 40.200892,3
-97.747294, 30.265364,6
-122.090767, 37.642774,0
-96.661046, 33.124511,5
32.319962, 59.925002,0
-116.161835, 33.678259,-2
121.032552, 14.660655,0
-118.081167, 34.003666,0
-121.779265, 38.004047,0
-111.748341, 33.318056,0
120.778528, 14.89449,0
-118.29443, 33.97829,3
3.909533, 7.416834,-2
-110.824941, 32.30159,1
-117.917495, 33.700051,-3
-96.825199, 32.643972,-2
-111.836474, 40.38678,0
2.411176, 50.836852,3
-122.430581, 45.514955,3
-116.364179, 43.649771,-2
36.281833, 41.303291,0
-121.414585, 38.620442,-1
-118.249238, 34.231473,1
-76.449326, 41.005677,0
-118.125756, 33.878696,0
-0.812822, 51.830772,1
106.810542, -6.356526,0
-117.166745, 46.732455,-3
-88.031064, 41.852671,0
-73.592471, 40.820756,0
-119.566583, 36.089662,0
-81.575841, 28.561412,-3
-116.766016, 47.722279,0
-117.209012, 32.754751,-4
-121.149826, 37.414346,2
-121.441841, 37.734142,0
101.716056, 3.199568,0
-122.433362, 47.085847,-1
-81.261096, 41.172942,3
-71.519879, 41.994038,1
-77.030066, 38.923848,5
46.725781, 24.855848,0
-121.300749, 38.725715,-2
-98.074751, 29.857597,9
-112.498024, 33.336202,2
-104.701044, 40.401604,0
-117.169808, 34.069776,2
-122.194426, 48.065811,0
28.518174, -20.173145,1
-96.786969, 32.783756,5
-73.921579, 40.70604,2
-76.492111, 39.043387,0
-115.113062, 36.138053,0
-122.332478, 47.605477,1
-121.830967, 38.009637,3
-117.97996, 34.015785,0
-97.253899, 32.898567,0
-84.599705, 33.801064,0
-82.096483, 39.32615,7
42.392358, 27.900269,2
-112.383532, 33.608324,3
-76.963522, 39.008667,-1
-1.821667, 53.648333,-1
-81.923479, 27.949124,0
-79.731257, 34.235582,0
-120.063078, 36.977061,4
150.872222, -33.805556,0
-122.670992, 38.337858,-3
-78.406411, 35.750948,10
-157.827495, 21.282902,-4
-84.457367, 34.085418,2
-94.896732, 29.808166,3
-122.087227, 37.663463,0
-121.624036, 39.132596,3
103.835426, 1.290532,7
